run_id,total_days
148,34.663005017161126
149,34.03456162968567
150,30.338777417854153
151,33.174632282110785
152,30.981644026071137
153,32.984101645022754
154,30.978710151073287
155,32.39904859927771
156,29.949994174499377
157,34.82978331256163
158,33.12075450710333
159,36.15210215014678
160,35.39382607915182
161,34.75006434116127
162,29.308132374015795
163,32.10654991817991
164,31.829440903067457
165,29.33348010131387
166,27.325913301102663
167,33.887865490750336
168,33.35585932235689
169,33.330594067880355
170,33.23336286073172
171,36.06511795178025
172,30.95724409641394
173,31.73843184747351
174,31.204521541696764
175,32.10580569715805
176,32.55191595974699
177,32.737861495399194
178,31.681074778504193
179,35.516491870250064
180,30.655920348297837
181,34.786349832580186
182,35.60606947931455
183,32.22240645175717
184,31.750956892254685
185,34.580914322082435
186,30.578924618191802
187,32.546519325577755
188,33.29915049228948
189,29.898003968282904
190,34.45356499841401
191,34.8500750837553
192,33.02599200761497
193,34.401545290031436
194,32.0933267632137
195,36.87621791673368
196,29.103532785796503
197,31.46097028316586
198,29.476875080109146
199,35.21878688887958
200,33.31677162589972
201,32.055216716797005
202,31.327032872414666
203,35.15664464829137
204,33.163094307804016
205,31.68741309935152
206,31.28585069966092
207,32.5282254015806
208,33.544290792434964
209,32.51891826693465
210,33.67840813488599
211,35.64057802780062
212,31.74338367895073
213,38.4916112754414
214,32.62905605887022
215,30.12122944649343
216,37.18811864754873
217,29.576711452857662
218,38.68731925580419
219,33.646381817650436
220,30.904026673726122
221,33.74594298872483
222,32.00892656424053
223,34.21400106013944
224,37.36044268856286
225,33.85591006384276
226,28.190633282846743
227,35.50767942979673
228,33.00212382491312
229,33.83545505325908
230,29.760264706798598
231,32.930096315475325
232,34.795270549581126
233,30.293397791620958
234,33.31636882290665
235,36.84169335658504
236,36.19359972212108
237,34.455829820933175
238,32.89435153481163
239,30.028041345362404
240,37.24417714647121
241,32.74948767006833
242,32.83812217807461
243,31.392957238776567
244,34.42020663663128
245,34.24382517962808
246,29.799533779971743
247,33.25036378622611
248,28.01455059016078
249,28.556749380235328
250,31.233049488801722
251,34.0115035527547
252,35.455423417606454
253,33.30345742601527
254,30.33625981172611
255,31.21549510698662
256,37.16041770915981
257,34.52227838593682
258,32.87416987016113
259,33.8222571354888
260,31.640550983427516
261,28.31796055656386
262,33.25148782835851
263,35.04060474738698
264,34.035497385148794
265,33.36788988736025
266,29.631583974181897
267,34.61466636454909
268,35.23419133768979
269,32.82721827268001
270,31.738321892630076
271,32.371146150114114
272,29.29447195988778
273,36.345926851009914
274,31.04384168888631
275,30.947080375462747
276,37.08278307845645
277,31.430712969503684
278,31.735496734051452
279,37.668811504384486
280,30.429727394126672
281,34.60007769064605
282,31.652807661782436
283,31.29346452638886
284,31.236774337443215
285,31.460274081978536
286,30.33548466977839
287,33.99734754025273
288,35.18555279922052
289,27.428363973902936
290,33.40163693095502
291,33.22991528375374
292,31.448767785200726
293,27.851318275895817
294,30.095735045210873
295,30.830491104317815
296,31.881761808586674
297,33.365569444684766
298,34.84606112341579
299,30.526366613184127
300,32.03862592465243
301,32.40343547464773
302,31.22505123640082
303,33.16898089347279
304,32.46809847857418
305,31.50566527481051
306,33.269357963804445
307,32.113367056492734
308,32.0373732545182
309,29.244189719792672
310,33.7680418623767
311,30.89037550331659
312,35.10871610876822
313,31.502233702341425
314,36.93246178853663
315,34.22011973512769
316,30.65401184409694
317,31.060318911574296
318,33.800199560595644
319,29.223250044863946
320,29.361205993486436
321,35.228477427437625
322,33.71513474280987
323,33.610094848623234
324,33.358675302696845
325,29.77629502519442
326,30.444747890920283
327,33.87338594289252
328,33.93519738066265
329,34.858569666849924
330,31.750414072989493
331,33.458696508578846
332,35.12948812022433
333,35.36468372618988
334,30.984988969367144
335,34.76870665812197
336,32.97419987303206
337,34.48046192048686
338,30.88465648313938
339,29.319611009587003
340,30.293713753042937
341,32.92264859030711
342,36.16326384454267
343,35.49601597768412
344,33.35857501151625
345,31.221770101477123
346,31.360172999676045
347,36.340892202614725
348,32.558399125346845
349,34.67802178712181
350,35.13304468139487
351,30.804340833165345
352,31.92890674028421
353,28.8850330873193
354,34.043768968615595
355,29.12828217170146
356,32.83435730572702
357,32.9140767576212
358,36.972788221207324
359,33.43126263170386
360,31.771298390091864
361,31.818086555334403
362,34.39479465907862
363,31.408637515842354
364,29.738624953686152
365,31.42969352185921
366,28.866066422292356
367,30.5158882831075
368,34.390255797840894
369,33.000927737145844
370,35.47546949700354
371,30.62804708753728
372,36.555271637988824
373,31.437750183270744
374,33.742532410824595
375,28.05431557864771
376,34.71406756259966
377,34.038518967871504
378,35.03021132798439
379,30.167087844301207
380,30.83055122946719
381,32.73030338554114
382,27.00781940181735
383,37.123717186838014
384,29.293913001338918
385,35.42032207890885
386,33.262905649619626
387,33.83316736808555
388,30.160067484844415
389,36.142216683083035
390,32.51565177714595
391,32.297074540306276
392,27.225301622934246
393,34.1406147338705
394,32.89518697452812
395,34.24070160444956
396,29.53305406762979
397,37.782711430606334
398,31.785173581403907
399,31.696145073806477
400,26.96532042022763
401,32.427559523161
402,29.26567219104286
403,33.70620973539022
404,33.545574530768285
405,35.45374536187409
406,32.41850287537928
407,38.169499756007404
408,33.61995054421463
409,34.72865529926282
410,28.943333635938416
411,31.654184830341276
412,30.850513100861278
413,36.798759188318115
414,30.56714718713176
415,28.736901173129784
416,34.66303613685562
417,36.58145903995998
418,33.14983760260107
419,32.00584718986623
420,33.205045033236054
421,29.77546579301378
422,34.369777715483806
423,29.558924579799992
424,31.655571997491325
425,33.13422452260853
426,34.525644005051944
427,37.040305059268235
428,31.696002592031007
429,31.59309935461655
430,34.19195908477167
431,33.629863126716714
432,31.772844287742288
433,32.694368574346505
434,30.220136617164314
435,34.78098154397904
436,35.562969693595456
437,33.45031369902151
438,32.56667533228515
439,28.207790093351264
440,37.83830826800086
441,33.715574175386266
442,32.0085716663871
443,31.43757167681732
444,32.962428127522266
445,33.05658169384151
446,34.06469948107144
447,31.02041797241911
448,35.60787598653932
449,31.45036543835851
450,34.75252145754076
451,31.925475835695316
452,31.90638353202798
453,30.05944497134588
454,30.862722426297346
455,28.642116657641065
456,30.42302377847855
457,34.12567789183777
458,36.245668061620044
459,38.30322671538548
460,32.88693878928656
461,35.10866504361559
462,32.06270063203355
463,28.849464758740744
464,28.721479524394134
465,30.119609691526094
466,32.70550227086028
467,30.364434739441943
468,29.984863421803002
469,32.586982021814954
470,31.68879192131662
471,33.279992344477
472,34.732043628314855
473,30.572222873223822
474,29.71196214658403
475,34.94114706633709
476,33.83724412500315
477,34.541116739292946
478,33.00856013219545
479,32.105842751782916
480,31.37909163536913
481,33.22416101817451
482,31.693896890781403
483,34.073025903416
484,33.25064342278042
485,35.705663973741686
486,38.03774713778352
487,30.762700801992267
488,29.149528329648522
489,29.466431055172382
490,27.881839164530604
491,31.123153994697905
492,30.161105897319253
493,35.61501276598245
494,33.45262144324795
495,31.172727434771865
496,31.332043240267616
497,36.33674705010023
498,34.35307456487155
499,32.44657323887579
500,34.22046084031916
501,32.21758208225851
502,30.7109404285189
503,34.40348021875576
504,32.888804299792426
505,36.02139732097092
506,30.79107576867465
507,32.17592533819392
508,32.58189348762552
509,34.33011367672954
510,33.29073326723554
511,32.36057796024357
512,30.02806128588284
513,29.043901364241904
514,36.87880318263598
515,33.01153407286692
516,29.416795235384495
517,37.73929708475295
518,35.02365088550034
519,32.40939904724964
520,35.97224477510477
521,32.36078963740098
522,35.36235279828896
523,26.087035052575903
524,34.60840185550643
525,33.04294038707081
526,36.10071710886422
527,30.044773593853844
528,35.25258737601288
529,33.83299041058904
530,33.784334805882665
531,30.303223211041832
532,32.468063066985565
533,35.04503040347572
534,33.31618348648119
535,28.73882482567353
536,32.644122728145845
537,29.176354527454407
538,30.412553969755812
539,32.769142682572166
540,29.55448486099945
541,30.174974203765217
542,34.770994085053545
543,30.57066953408018
544,31.107563669045565
545,29.919591614292017
546,35.78099842806162
547,30.03793931932409
548,34.210406554836496
549,33.01374855089778
550,31.24301651882701
551,35.11156420764523
552,30.259765740317604
553,32.08645686918489
554,27.634720601862394
555,29.820934616384704
556,33.51905066609535
557,36.03264237462411
558,32.78026758017886
559,32.80104566456144
560,32.60768940521518
561,33.12937132366207
562,28.9621578811976
563,34.897840064077634
564,30.760002927481416
565,30.321995434974525
566,33.528276364185345
567,33.3421831224128
568,31.608229335138702
569,33.84353040172844
570,30.755366842805714
571,34.43893824430983
572,35.37493713372491
573,35.59926703655794
574,34.724305530268076
575,30.909272037023847
576,30.75773788597209
577,28.441837808691265
578,30.99624226387176
579,33.15011332906369
580,34.73350795505741
581,34.43091274688676
582,31.79536482428598
583,27.004748059808623
584,34.58045204348961
585,32.49744098738761
586,33.14861533239673
587,31.41785111349502
588,30.65035406133998
589,29.855509941565327
590,35.38025388266371
591,34.62266555445791
592,34.67554221503762
593,34.49511064217728
594,30.38896267340045
595,34.337369006749775
596,34.7761107261473
597,31.907452847067937
598,28.73247968673614
599,33.92740607116056
600,34.72228077198707
601,31.695523105571766
602,29.832052105570483
603,27.990948513704218
604,33.604163856686824
605,32.60655473065683
606,35.136821003082225
607,34.71532031313689
608,31.961434501095496
609,37.00398040427904
610,36.567765494790585
611,39.115073670677646
612,30.89633193321658
613,30.097110673137703
614,37.7249434999883
615,34.84916007153987
616,33.203988485820226
617,27.88769147676105
618,31.57963276249964
619,32.025106997094106
620,30.214143200992115
621,34.38387099248972
622,34.00048044581053
623,31.879758784359314
624,34.178553599972226
625,28.045173014657287
626,33.22635380203746
627,33.42916954556058
628,34.55405219736423
629,34.03733586166178
630,38.04922381579847
631,32.65730242730261
632,32.8048526593685
633,37.446256797955876
634,33.12733898480627
635,32.66734032542826
636,29.867244759122038
637,30.97430460762224
638,31.580140256062833
639,33.41271666930145
640,37.64229969527785
641,32.392990273628094
642,34.860531105373255
643,33.948967888727836
644,33.790578828898425
645,31.865660190764654
646,31.93827965886771
647,35.374758058648446
648,33.86553295599243
649,29.29116738386091
650,28.467024916140137
651,33.07623913930838
652,36.86110713454697
653,31.989685648596534
654,34.00622534131035
655,31.173536767498952
656,34.62220349807669
657,37.45236542624467
658,30.689535407518743
659,32.064991534283024
660,33.126575003076894
661,27.616445777392887
662,29.790971368083227
663,28.06485927598293
664,35.54871766150078
665,30.55361348356047
666,33.75271569825288
667,36.63182378132534
668,30.034514140838944
669,37.70813716596879
670,31.574791297522644
671,30.37875111279637
672,35.80174082579129
673,29.790909912496275
674,33.04203303079282
675,35.85196725412829
676,31.980674028501966
677,33.80526568855932
678,31.783172012558992
679,28.337045485662376
680,32.458672253199246
681,34.47182712112619
682,33.41044634272401
683,31.833257434313424
684,29.9599056173108
685,32.17659965948085
686,32.72113282829001
687,27.71887783698574
688,29.37512031906251
689,32.09432919903684
690,32.378258313413305
691,34.06744544082271
692,31.911389879404638
693,39.27256318710615
694,31.424886780440332
695,31.891078751887505
696,30.027244807367303
697,31.54348342985635
698,36.4533641916102
699,36.005570363584845
700,35.2231693763294
701,36.65230189284937
702,33.43999532459559
703,29.841612800782272
704,32.05100865585917
705,32.67969044674162
706,30.153148329104773
707,31.27399150115302
708,38.0959668958061
709,33.97133375052763
710,35.25200482746437
711,34.72323167491246
712,30.930548858117817
713,32.71200517610078
714,34.64682810652175
715,29.881345945201236
716,29.779703227305404
717,34.690075425411045
718,32.68991430659757
719,28.650025244776835
720,30.263381903082298
721,29.771989273645882
722,30.21361087176055
723,33.67454671173125
724,33.05013000444978
725,31.56384729180528
726,32.185915201370925
727,33.68737061813378
728,33.34025083589847
729,33.04388743698852
730,30.158834656560742
731,29.26053799100044
732,32.29880323612832
733,33.45061801768215
734,30.19070769674534
735,33.43768251111914
736,32.22822617164991
737,33.581497010209645
738,35.6087586047003
739,32.726045921724605
740,29.92827296854924
741,35.40663290838104
742,32.94513397093943
743,27.938917539675856
744,30.771764043680598
745,33.168219563543616
746,29.800053667304052
747,29.22371879182286
748,35.32453128620107
749,38.53067939396957
750,31.053160811406304
751,33.22016579021011
752,31.624285639704553
753,34.21523502687255
754,33.35693873474811
755,29.98830135582573
756,29.732356025965995
757,34.514174330938
758,30.09015605856657
759,33.50847405462711
760,37.540845846842274
761,36.19975571488176
762,29.839330909452983
763,32.66860650154021
764,33.189187323353316
765,38.23533326905041
766,32.96481260153216
767,30.02272098038197
768,31.917573314457798
769,33.06350516811304
770,32.65455316480321
771,28.584728744115857
772,36.998795985666476
773,31.373122535204622
774,31.365952696298066
775,33.79235727833803
776,28.211376162756856
777,35.27574890633257
778,30.835629820154267
779,33.519485299084266
780,31.614322899231098
781,33.64131972974211
782,32.45589473530146
783,35.20137776039537
784,33.353338979553
785,29.323469439961286
786,33.09537291128149
787,31.960668150275534
788,32.347547902969445
789,32.44323303554795
790,33.908624512580204
791,32.148579813340206
792,33.13711314120529
793,33.46696030576183
794,34.400597749642124
795,29.848913283126688
796,32.67866581160427
797,29.006107582489612
798,32.07360276693653
799,31.269660767391265
800,30.992860713411595
801,36.13696278354792
802,35.01921581649612
803,34.507892977362886
804,31.692069530751347
805,30.92926240637702
806,35.34612393962089
807,31.252188281196172
808,31.719474149325833
809,33.36457236427058
810,30.90559340483182
811,28.896472075824203
812,30.955597510638263
813,32.89408827812298
814,28.023296061640675
815,34.55845994191288
816,33.96059619784634
817,35.2907494371613
818,33.662633604198206
819,31.484167141958256
820,32.295774954723726
821,31.86769675373653
822,31.389996071546783
823,30.278250097559003
824,31.184139119923387
825,31.216259731877443
826,27.669559952488154
827,36.351463060666084
828,36.70511268142009
829,37.02844069052112
830,35.17998437711311
831,29.8383970622766
832,30.55773534285423
833,30.454676704671225
834,28.41095495191619
835,33.508423020570184
836,31.75819840754881
837,35.44575372941358
838,31.946511581283445
839,36.72984041354367
840,30.679126311909464
841,34.240239946930124
842,30.94913247576793
843,34.705958391850366
844,31.451990628751844
845,29.500545748153357
846,30.31774545056666
847,33.47143794094532
848,29.779108498609784
849,33.110210679467414
850,31.895586848560324
851,33.41472257465014
852,32.805343331917165
853,35.22578655536246
854,33.28307313283099
855,31.303351840955692
856,30.266956845130373
857,28.63162783451786
858,30.333933874400255
859,27.816657870118533
860,34.63628662884263
861,34.17316883136578
862,33.28932129272887
863,29.252698047577145
864,31.652356465611174
865,34.049558352453104
866,33.8733262246585
867,30.379369971456263
868,27.722285798988146
869,34.978024489086955
870,30.62207853113683
871,32.508154105920006
872,33.53256113845474
873,29.120335219098642
874,35.523145848105514
875,36.69012223224302
876,30.734653345827564
877,35.36675958236074
878,32.36518741058707
879,33.13250872406889
880,32.46436189224296
881,30.407232807975102
882,29.117607905829523
883,31.929820286216152
884,33.07945272079324
885,31.900492740998807
886,33.87912789734425
887,32.698615941735085
888,33.57896354790304
889,34.726478544374174
890,33.46606123875619
891,32.198036757796274
892,27.512372952080355
893,34.43692292487591
894,31.780865227800902
895,29.360849415089323
896,28.62854926434731
897,34.0172149236734
898,32.693248596320714
899,31.764075422277095
900,31.37915545374501
901,30.36463622728327
902,31.313005179712526
903,36.81642956322273
904,32.68689477072461
905,33.497721971582614
906,36.659204766451744
907,33.257575855752215
908,30.13382782558423
909,34.35191351855401
910,28.728632978750948
911,32.19916391199434
912,35.24958467402369
913,30.472006671447012
914,33.62572518505082
915,27.468100413208518
916,31.039242799911527
917,32.36502494829035
918,29.156635165844236
919,31.5101791501339
920,32.23386864314279
921,29.54960526424337
922,35.56980858214017
923,30.028217863147333
924,30.127265022278422
925,33.19549328441332
926,29.55365676722353
927,29.38362337711202
928,31.16389158313742
929,33.34853888602632
930,27.914013144626125
931,35.201250048728525
932,33.10624243674382
933,32.76980556738857
934,36.637947025179606
935,34.71057565266101
936,27.698337330929515
937,31.661692153046783
938,36.06431758414555
939,32.90326453380238
940,33.06790093142799
941,31.063514112466702
942,30.427903731950387
943,34.47238094527509
944,32.707788326363115
945,32.86105360042271
946,31.925018066488008
947,33.92199740101789
948,31.927115688659043
949,31.215879312109024
950,33.9973508091813
951,34.956063434790295
952,34.90493117282595
953,32.050065159481946
954,32.3953438408399
955,32.00636035189973
956,29.193525192754755
957,31.32183890733542
958,30.12174687843926
959,34.13470853452385
960,32.59169396821381
961,30.864751671342496
962,30.770053245267455
963,31.8833222205933
964,33.842756046346686
965,27.915214006132526
966,31.5143981916824
967,31.844775934988586
968,35.53477917843354
969,31.63259481327622
970,37.28509843572315
971,34.20833101489645
972,31.348245574911253
973,35.78345759468186
974,33.62616427692093
975,34.26970902393563
976,32.12871166742279
977,33.11278530519417
978,35.75590291437298
979,35.70008190964855
980,31.529892486198573
981,34.13593465592283
982,33.44109638266467
983,35.593664763772075
984,29.102373149204702
985,36.7208871160211
986,36.03960002674446
987,35.078785586094575
988,31.515860290964472
989,32.48290929568988
990,30.82556289341735
991,31.744510149152028
992,32.56800326911855
993,33.32345361235298
994,29.954130437478003
995,33.13268953266245
996,32.6771696950301
997,31.730453122877794
998,34.44307901975208
999,33.18581137823118
1000,32.12524097446756
1001,34.212822158722965
1002,31.28773490157589
1003,30.425400336272865
1004,32.66864296092184
1005,28.59287882123207
1006,31.52019204322464
1007,33.05298040800746
1008,32.96950930134308
1009,34.22394791314769
1010,33.3015578645776
1011,35.125914429448095
1012,33.560101034049644
1013,32.57462180178632
1014,37.28564134931348
1015,30.556696323445188
1016,32.34318112370612
1017,32.28455070666887
1018,32.312298558596886
1019,32.54097365815042
1020,31.97577713973943
1021,37.22499492480615
1022,30.23183863902649
1023,35.386626977766895
1024,35.019907091064034
1025,28.33851379199695
1026,33.11438183967511
1027,32.07306900309215
1028,33.401696839952336
1029,32.77725055802182
1030,32.820799144845836
1031,36.810397890962214
1032,31.634387108668623
1033,34.981340406654795
1034,30.81157308392349
1035,31.61504825255816
1036,30.875995030548104
1037,38.88259196016492
1038,29.804436347742502
1039,28.29564512330757
1040,30.700726846337155
1041,29.49060643007511
1042,34.55492811493927
1043,30.638593672678198
1044,29.850081733816012
1045,33.135685691679114
1046,30.042339559176984
1047,31.11284782305207
1048,30.41822096024576
1049,30.919719826864362
1050,32.00429147081775
1051,33.54405978154478
1052,33.69252978580339
1053,30.867264104719396
1054,28.76740617292394
1055,32.50804896755964
1056,38.170907607618915
1057,29.771201341196985
1058,28.8964514635661
1059,31.924275909704726
1060,35.64524646840914
1061,35.092341532991114
1062,30.777361698894747
1063,32.49175521057283
1064,32.010755567113854
1065,37.831594171411446
1066,30.928097478815104
1067,27.43562069780953
1068,33.03890523882257
1069,31.964916210825976
1070,34.667779620921465
1071,30.931480893730562
1072,30.775344380920956
1073,33.513579648285614
1074,35.39647828402577
1075,29.94555577965674
1076,30.36931846473025
1077,28.99169997777912
1078,34.26829740446957
1079,34.330185515330804
1080,31.446559895300474
1081,38.97583517015237
1082,32.21575990866047
1083,32.681601482825094
1084,34.43227279524732
1085,32.28840520893478
1086,28.140760749788807
1087,33.76745978867052
1088,36.40957794456834
1089,31.376442198946826
1090,34.92416277676724
1091,36.80912504980157
1092,30.07875559047105
1093,33.7015109636983
1094,32.53471356174806
1095,33.53834426372518
1096,35.26201874071255
1097,29.802255981976533
1098,32.25886734406294
1099,31.47397244351728
1100,29.91103886152714
1101,32.05433422559845
1102,33.77138187732958
1103,34.35554603766888
1104,34.68502947081752
1105,27.26016425949738
1106,31.564676533553147
1107,30.300489190531465
1108,36.10154087933257
1109,27.877175089825258
1110,29.417974089949034
1111,28.11592578681295
1112,30.782368509735612
1113,35.882360897630136
1114,35.570192085185695
1115,26.6854222163707
1116,31.646309829142698
1117,30.087596196779735
1118,32.632768276244995
1119,32.89391669192606
1120,29.171029793969662
1121,29.56117678256516
1122,33.87947592967731
1123,32.818950759710965
1124,32.59449201060268
1125,34.31683733704987
1126,29.775139057027516
1127,33.335952493862195
1128,31.753790808140728
1129,29.216778314528312
1130,36.365067455077664
1131,30.260429089981383
1132,32.64838667165615
1133,34.213038425074565
1134,32.96263225387268
1135,34.956443143678
1136,26.333224766263005
1137,33.198088705846175
1138,29.123889072920022
1139,36.22319509079544
1140,33.318271647675594
1141,36.42320427971431
1142,37.74825611184747
1143,31.636150621091083
1144,33.03738863525817
1145,33.95524350858953
1146,29.50313420018079
1147,33.32022599541418
1148,32.72119552594379
1149,28.289987420183742
1150,35.95165714717149
1151,35.37315423978442
1152,33.39504917827198
1153,30.716463239174736
1154,30.521315232537564
1155,29.744734602365757
1156,31.5905246782391
1157,34.10372979109646
1158,34.205111590832246
1159,28.8525797214577
1160,31.939737206454744
1161,31.500210625054542
1162,33.131435167500044
1163,33.16484781284961
1164,27.275890052534272
1165,32.823408712587465
1166,31.360609561623363
1167,37.37817374854386
1168,34.00066662307388
1169,35.28150778656405
1170,31.61179315580678
1171,32.44437340105968
1172,30.680611066347346
1173,32.60537764704277
1174,30.229391750918975
1175,34.75431207976775
1176,33.647518636072604
1177,31.83272800239194
1178,26.64503942450659
1179,30.760293803091763
1180,29.539352447147788
1181,27.54999634238831
1182,34.54739245979834
1183,35.698751920424584
1184,35.1436271796307
1185,30.841701850543245
1186,34.213150219178566
1187,33.34776833475437
1188,33.75071610020171
1189,31.973049639581614
1190,31.85135019651924
1191,34.008444001902674
1192,35.09286233231517
1193,30.35186346685373
1194,33.46884135430984
1195,31.763980711362244
1196,30.09780484276451
1197,31.295093522972522
1198,32.11672037318815
1199,31.810705304918326
1200,31.231866952303008
1201,30.302478821108117
1202,36.977315388126534
1203,31.23837250079439
1204,31.09738082270368
1205,30.26647549049115
1206,33.60058541956847
1207,31.358531322261918
1208,28.923716355859064
1209,27.40987020534841
1210,33.69130391689846
1211,34.01409879979353
1212,32.28807500938463
1213,27.76921772930505
1214,35.24231153248777
1215,31.319305429566285
1216,31.821476971831054
1217,33.03836537377264
1218,32.00881569175762
1219,31.308285854633755
1220,31.186981610106137
1221,31.914419486120057
1222,29.27010841521455
1223,32.3555036432403
1224,32.426525781044326
1225,31.162309628052192
1226,28.336668124016875
1227,31.070424959890424
1228,31.934127509496555
1229,29.12012458169869
1230,32.73698325797771
1231,28.501067151713485
1232,33.388894131289426
1233,32.5538147773881
1234,31.747770922511172
1235,28.608006310453895
1236,25.53266056897808
1237,28.74375395852606
1238,29.263395936041746
1239,33.89334076034639
1240,30.445997897879906
1241,33.76661984505734
1242,31.094683835698227
1243,32.54172790235346
1244,31.36275836404821
1245,34.174504223286135
1246,35.21435521461578
1247,34.36677441805867
1248,33.27318709941372
1249,34.80437114123267
1250,31.440800721721544
1251,30.52779069679218
1252,31.82076433106442
1253,32.852520069619246
1254,36.02563621976317
1255,34.41864116454621
1256,34.009837682645745
1257,37.1677370764193
1258,31.141753971292633
1259,31.74552597672705
1260,32.693730859356286
1261,31.25315410017615
1262,33.44501380824617
1263,35.483577379402945
1264,35.57643229732842
1265,32.26374995343673
1266,36.40387214955553
1267,34.096762546815675
1268,33.44625830292892
1269,29.01707512343635
1270,31.228913992203324
1271,32.9981265936517
1272,32.30945462838331
1273,31.786565558071803
1274,27.835539594115957
1275,31.915312559648584
1276,32.975001873346294
1277,32.98917459458769
1278,36.043477137622766
1279,31.551656019810505
1280,33.39528728302926
1281,37.452250172517054
1282,35.21323653020755
1283,33.12179819246445
1284,37.21133027101066
1285,30.707305485489677
1286,29.32172053971421
1287,34.38293875383693
1288,31.38988741309557
1289,32.69526802666046
1290,34.33227094270998
1291,32.811119081838385
1292,27.2207341105931
1293,32.27041801009496
1294,31.237787223584814
1295,33.282728938894905
1296,34.293440403031845
1297,33.21057445558751
1298,35.00512409778647
1299,31.10303174405677
1300,30.146915150930774
1301,28.739997035618117
1302,32.32663445863034
1303,38.610565710900474
1304,33.97244592786993
1305,33.15445991969747
1306,32.38997014896368
1307,30.65909788393218
1308,33.58691016547352
1309,30.986036199706742
1310,36.1544071589305
1311,34.200163798968596
1312,32.89852250681313
1313,32.39341887442072
1314,32.07582192658995
1315,31.427808902723015
1316,30.991511539881675
1317,30.144436773646326
1318,37.70192364848931
1319,32.56061188099594
1320,33.42495782000333
1321,32.22282952401641
1322,29.31570105232918
1323,36.54782966651025
1324,32.43925081447012
1325,32.31976339544982
1326,31.342050293230248
1327,35.316003415720836
1328,31.830031776039267
1329,31.009923052770038
1330,35.11096861727483
1331,29.438700825586693
1332,34.448678957672925
1333,34.80055397496759
1334,35.38840827451328
1335,36.444446959085504
1336,34.20494325855426
1337,29.130827996445625
1338,32.30151754804206
1339,33.40183730022756
1340,28.841780185553432
1341,34.90599892888174
1342,32.57465800391563
1343,34.55251045862882
1344,32.99242681113977
1345,29.60707337860408
1346,32.1685242557874
1347,35.394259850630554
1348,31.43278127268185
1349,29.59670897848537
1350,27.920093095134188
1351,34.766199067808294
1352,33.51424084455521
1353,32.193295426713945
1354,32.519486790869784
1355,30.11861845145754
1356,34.00411391114918
1357,32.23065728568447
1358,33.19226529241007
1359,30.183474081403336
1360,35.345133640178304
1361,32.33432750290099
